Product,Sub Product,Ads Cost,Ads FB MSG,Ads FB Salepage,Ads Tiktok Ads,Ads Tiktok Aff,Ads Shopify,Ads Shopee,Ads Lazada,Ads Website,Ads Instagram,Ads Line,Sale Total,Sale FB MSG,Sale FB Salepage,Sale Tiktok,Sale Tiktok Aff,Sale Shopee,Sale Lazada,Sale Shopify,Sale Line,Sale Instagram,Sale Website,% Ads,% Ads FB MSG,% Ads FB Salepage,% Ads Tiktok Ads,% Ads Tiktok Aff,% Ads Shopify,% Ads Shopee,% Ads Lazada,% Ads Website,% Ads Instagram,% Ads Line,วันที่
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,*OPD [E-BOOK] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] กับดักความรู้สึกผิด,[หนังสือ] กับดักความรู้สึกผิด,25803.29,23387.62,0,1369.87,388.88,431.79,225.13,0,0,0,0,47124.33,26905,0,2708,2708,12388,377.33,1679,0,359,0,54.76,86.93,0,50.59,14.36,25.72,1.82,0,0,0,0,2026-03-23
[หนังสือ] กับดักความรู้สึกผิด,*OPD [E-BOOK] กับดักความรู้สึกผิด,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,2366.6,608.37,0,1012.68,709.91,0,35.64,0,0,0,0,350,0,0,350,0,0,0,0,0,0,0,676.17,0,0,289.34,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),*OPD [E-BOOK] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,4103,400,0,2645,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),0,0,0,0,0,0,0,0,0,0,0,1998,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,789.51,471.93,0,44.9,235.77,0,36.91,0,0,0,0,1679,990,0,299,0,390,0,0,0,0,0,47.02,47.67,0,15.02,0,0,9.46,0,0,0,0,2026-03-23
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,1452.89,804.95,0,426.47,168.71,0,52.76,0,0,0,0,4194,1027,0,598,1555,692,0,322,0,0,0,34.64,78.38,0,71.32,10.85,0,7.62,0,0,0,0,2026-03-23
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*OPD [E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*[E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,503.88,503.88,0,0,0,0,0,0,0,0,0,1170,780,0,0,390,0,0,0,0,0,0,43.07,64.6,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,*OPD [E-BOOK] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] BOXSET เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*OPD [E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-23
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,903.66,0,0,107.29,796.37,0,0,0,0,0,0,594,0,0,594,0,0,0,0,0,0,0,152.13,0,0,18.06,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,*OPD [E-BOOK] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] BOXSET ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,3268,800,0,499,590,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),*OPD [E-BOOK] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] BOXSET เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,506.38,0,0,54.51,451.87,0,0,0,0,0,0,2257,0,0,1029,0,1228,0,0,0,0,0,22.44,0,0,5.3,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,*OPD [E-BOOK] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] สวนของหัวใจ BLOSSOMS OF THE SOUL’S GARDEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,226.28,0,0,173.68,52.6,0,0,0,0,0,0,598,0,0,0,0,598,0,0,0,0,0,37.84,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,*OPD [E-BOOK] ยินดีต้อนรับและขอบคุณที่กลับมา,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*[E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,21016,320,0,14538,3843,1956,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,2293.28,0,0,509.15,1672.29,0,100,11.84,0,0,0,6391,688,0,3938,299,1466,0,0,0,0,0,35.88,0,0,12.93,559.29,0,6.82,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,262.09,0,0,84.42,136.87,0,40.8,0,0,0,0,1225,200,0,302,0,723,0,0,0,0,0,21.4,0,0,27.95,0,0,5.64,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,*OPD [E-BOOK] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,*OPD [E-BOOK] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,447.24,447.24,0,0,0,0,0,0,0,0,0,1170,390,0,390,0,390,0,0,0,0,0,38.23,114.68,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,10715.88,0,0,1308.99,9243.21,0,163.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,*OPD [E-BOOK] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),1231.8,0,0,85.17,1128.73,0,17.9,0,0,0,0,8881,0,0,5163,2544,1174,0,0,0,0,0,13.87,0,0,1.65,44.37,0,1.52,0,0,0,0,2026-03-24
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),*OPD [E-BOOK] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),227.22,0,0,15.92,211.3,0,0,0,0,0,0,617,288,0,329,0,0,0,0,0,0,0,36.83,0,0,4.84,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),*OPD [E-BOOK] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,1647.22,527.92,0,79.64,1039.66,0,0,0,0,0,0,2528,600,0,1300,0,628,0,0,0,0,0,65.16,87.99,0,6.13,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,*OPD [E-BOOK] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] กับดักความรู้สึกผิด,[หนังสือ] กับดักความรู้สึกผิด,14456.27,12803.86,0,660.04,256.9,427.32,308.15,0,0,0,0,25972,10808,0,2363,0,10772,0,2029,0,0,0,55.66,118.47,0,27.93,0,21.06,2.86,0,0,0,0,2026-03-24
[หนังสือ] กับดักความรู้สึกผิด,*OPD [E-BOOK] กับดักความรู้สึกผิด,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] BOXSET เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,2796.09,588.43,0,1046.32,1024.98,0,136.36,0,0,0,0,1069,0,0,719,350,0,0,0,0,0,0,261.56,0,0,145.52,292.85,0,0,0,0,0,0,2026-03-24
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*OPD [E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*[E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,5662,899,0,3114,529,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-24
